state_name,district_name,block_name,mandal_name,village_name,location_name,latitude,longitude,observation_year,observation_month,observation_period,groundwater_depth_m,gwra_year,gwra_category,annual_groundwater_recharge_bcm,annual_extractable_groundwater_resource_bcm,annual_groundwater_extraction_bcm,stage_of_groundwater_extraction_percent,rainfall_mm,rainfall_period,geography_match_type,confidence_score,data_quality_status,data_source_groundwater,data_source_gwra,data_source_rainfall,groundwater_source_type,gwra_source_type,rainfall_source_type,groundwater_extraction_method,gwra_extraction_method,rainfall_extraction_method,groundwater_source_page,gwra_source_page,rainfall_source_page,source_url
tamil nadu,ariyalur,andimadam,andimadam,Kattathur,Kattathur Station,11.3069,79.3494,2025,8,August,0.58,2025.0,Semi-Critical,0.4104219,0.373409,0.1810613,48.49,201.5215759277344,monthly,exact,0.9,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,andimadam,andimadam,Koovathur,Koovathur Station,11.2978,79.3775,2025,8,August,1.43,2025.0,Semi-Critical,0.4104219,0.373409,0.1810613,48.49,171.09359741210938,monthly,exact,0.9,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,andimadam,andimadam,Olaiyur,Olaiyur Station,11.41,79.3328,2025,8,August,2.35,2025.0,Semi-Critical,0.4104219,0.373409,0.1810613,48.49,121.96046447753906,monthly,exact,0.9,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,jayamkondam,jayamkondam,Jayakondasolapuram,Jayakondasolapuram Station,11.2128,79.3644,2025,8,August,2.3,2025.0,Safe,0.4104219,0.373409,0.1810613,48.49,201.5215759277344,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,jayamkondam,jayamkondam,Pappakudi,Pappakudi Station,11.2853,79.49,2025,8,August,3.1,2025.0,Safe,0.4104219,0.373409,0.1810613,48.49,171.09359741210938,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,jayamkondam,jayamkondam,Periyavalayam,Periyavalayam Station,11.2111,79.3958,2025,8,August,9.19,2025.0,Safe,0.4104219,0.373409,0.1810613,48.49,171.09359741210938,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,jayamkondam,jayamkondam,Suriyamanal,Suriyamanal Station,11.1981,79.3272,2025,8,August,3.39,2025.0,Safe,0.4104219,0.373409,0.1810613,48.49,201.5215759277344,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,ariyalur,thirumanur,thirumanur,Kelaiyur,Kelaiyur Station,11.0333,79.05,2025,8,August,2.55,2025.0,Safe,0.4104219,0.373409,0.1810613,48.49,115.15950012207033,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,chengalpattu,chithamur,chithamur,Atcharappakkam,Atcharappakkam Station,12.4,79.8167,2025,8,August,5.82,2025.0,Safe,0.6909236,0.6284199,0.4036483,64.23,109.90251922607422,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,chengalpattu,kattankolathur,kattankolathur,Chengalpattu,Chengalpattu Station,12.7,79.975,2025,8,August,2.25,2025.0,Safe,0.6909236,0.6284199,0.4036483,64.23,102.1718521118164,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
tamil nadu,chengalpattu,kattankolathur,kattankolathur,Kozapakkam,Kozapakkam Station,12.8686,80.1103,2025,8,August,3.51,2025.0,Safe,0.6909236,0.6284199,0.4036483,64.23,102.1718521118164,monthly,normalized_exact,0.7,valid,August_WL_1994-2025.pdf,GWRA_2025.pdf,IMD Gridded Rainfall (0.25x0.25 deg),local_pdf,local_pdf,official_web_fallback,pdf_text,pdf_table,netcdf_spatial_lookup,287,NULL,NULL,https://cgwb.gov.in
